-639.87,-118.17,422.79,-73.292,58.818,12.358
-639.83,-117.18,422.94,-73.292,58.818,12.358
-639.8,-116.19,423.09,-73.292,58.818,12.358
-639.76,-115.2,423.23,-73.292,58.818,12.358
-639.73,-114.21,423.38,-73.292,58.818,12.358
-639.69,-113.22,423.53,-73.292,58.818,12.358
-639.66,-112.24,423.68,-73.292,58.818,12.358
-639.62,-111.25,423.83,-73.292,58.818,12.358
-639.58,-110.26,423.98,-73.292,58.818,12.358
-639.55,-109.27,424.13,-73.292,58.818,12.358
-639.51,-108.28,424.28,-73.292,58.818,12.358
-639.48,-107.29,424.43,-73.292,58.818,12.358
-639.44,-106.31,424.57,-73.292,58.818,12.358
-639.41,-105.32,424.72,-73.292,58.818,12.358
-639.37,-104.33,424.87,-73.292,58.818,12.358
-639.34,-103.34,425.02,-73.292,58.818,12.358
-639.3,-102.35,425.17,-73.292,58.818,12.358
-639.27,-101.37,425.32,-73.292,58.818,12.358
-639.23,-100.38,425.47,-73.292,58.818,12.358
-639.2,-99.389,425.62,-73.292,58.818,12.358
-639.16,-98.401,425.76,-73.292,58.818,12.358
-639.13,-97.412,425.91,-73.292,58.818,12.358
-639.09,-96.424,426.06,-73.292,58.818,12.358
-639.06,-95.436,426.21,-73.292,58.818,12.358
-639.02,-94.448,426.36,-73.292,58.818,12.358
-638.98,-93.46,426.51,-73.292,58.818,12.358
-638.95,-92.471,426.66,-73.292,58.818,12.358
-638.91,-91.483,426.81,-73.292,58.818,12.358
-638.88,-90.495,426.96,-73.292,58.818,12.358
-638.8,-89.738,427.45,-73.294,58.819,12.35
-638.64,-89.219,428.31,-73.295,58.819,12.338
-638.34,-88.951,429.58,-73.314,58.822,12.326
-637.87,-88.944,431.26,-73.364,58.831,12.315
-637.24,-89.208,433.36,-73.463,58.848,12.312
-636.51,-89.499,435.52,-73.636,58.878,12.322
-635.74,-89.817,437.7,-73.918,58.926,12.329
-634.99,-90.136,439.86,-74.297,58.99,12.32
-634.31,-90.458,441.98,-74.794,59.074,12.274
-633.73,-90.76,444.04,-75.374,59.171,12.186
-633.21,-91.054,446.06,-76.018,59.276,12.054
-632.77,-91.326,448.03,-76.68,59.382,11.91
-632.39,-91.587,449.96,-77.333,59.485,11.788
-632.1,-91.819,451.86,-77.901,59.575,11.749
-631.87,-92.036,453.74,-78.375,59.654,11.834
-631.75,-92.226,455.58,-78.685,59.713,12.103
-631.7,-92.412,457.4,-78.825,59.755,12.563
-631.75,-92.591,459.2,-78.762,59.776,13.248
-631.87,-92.779,460.98,-78.488,59.774,14.146
-632.08,-92.975,462.74,-78.005,59.745,15.247
-632.32,-93.203,464.51,-77.346,59.692,16.524
-632.61,-93.447,466.28,-76.491,59.605,17.982
-632.91,-93.73,468.06,-75.488,59.488,19.586
-633.26,-94.032,469.83,-74.36,59.339,21.32
-633.62,-94.364,471.62,-73.121,59.154,23.152
-634.02,-94.713,473.39,-71.818,58.936,25.036
-634.44,-95.097,475.15,-70.494,58.691,26.923
-634.89,-95.488,476.89,-69.177,58.419,28.738
-635.34,-95.918,478.62,-67.923,58.133,30.419
-635.81,-96.358,480.31,-66.79,57.85,31.88
-636.26,-96.831,481.97,-65.835,57.588,33.044
-636.71,-97.307,483.57,-65.236,57.411,33.717
-637.15,-97.801,485.1,-65.076,57.356,33.827
-637.62,-98.267,486.5,-65.528,57.48,33.198
-638.08,-98.723,487.77,-66.788,57.828,31.661
-638.57,-99.124,488.87,-69.039,58.398,29.028
-639.1,-99.498,489.81,-72.352,59.115,25.296
-639.67,-99.827,490.56,-76.88,59.874,20.322
-640.3,-100.13,491.17,-82.452,60.497,14.347
-641,-100.4,491.67,-88.763,60.824,7.7061
-641.78,-100.66,492.12,-95.264,60.766,1.0016
-642.66,-100.87,492.57,-101.31,60.354,-5.1014
-643.67,-101.04,493.06,-106.45,59.719,-10.144
-644.78,-101.15,493.62,-110.46,59.026,-13.973
-646.02,-101.17,494.27,-113.25,58.44,-16.509
-647.35,-101.12,495.03,-114.84,58.075,-17.83
-648.79,-100.98,495.88,-115.44,57.946,-18.206
-650.27,-100.79,496.83,-115.08,58.067,-17.679
-651.82,-100.58,497.85,-113.94,58.374,-16.44
-653.4,-100.39,498.95,-112.1,58.819,-14.524
-655,-100.23,500.11,-109.72,59.318,-12.092
-656.6,-100.14,501.34,-106.88,59.822,-9.1707
-658.21,-100.13,502.58,-103.78,60.264,-5.9797
-659.82,-100.19,503.85,-100.47,60.623,-2.5405
-661.43,-100.33,505.11,-97.195,60.869,0.87387
-663.03,-100.53,506.35,-94.044,61.006,4.162
-664.64,-100.78,507.56,-91.117,61.044,7.1882
-666.24,-101.06,508.74,-88.454,61.005,9.919
-667.84,-101.37,509.88,-86.075,60.906,12.305
-669.42,-101.71,510.99,-83.957,60.767,14.384
-670.99,-102.07,512.08,-82.072,60.599,16.172
-672.53,-102.44,513.15,-80.404,60.416,17.704
-674.06,-102.84,514.21,-78.898,60.221,19.05
-675.58,-103.23,515.25,-77.565,60.028,20.227
-677.12,-103.64,516.28,-76.35,59.834,21.298
-678.66,-104.02,517.29,-75.253,59.648,22.308
-680.23,-104.42,518.29,-74.202,59.462,23.332
-681.83,-104.81,519.27,-73.176,59.274,24.41
-683.46,-105.22,520.26,-72.127,59.074,25.576
-685.11,-105.64,521.24,-71.057,58.859,26.824
-686.77,-106.1,522.24,-69.953,58.625,28.147
-688.43,-106.58,523.23,-68.871,58.382,29.479
-690.08,-107.11,524.24,-67.824,58.131,30.778
-691.69,-107.67,525.25,-66.876,57.892,31.976
-693.27,-108.25,526.26,-66.043,57.671,33.046
-694.82,-108.86,527.28,-65.356,57.485,33.967
-696.31,-109.48,528.3,-64.8,57.331,34.744
-697.75,-110.1,529.34,-64.345,57.204,35.402
-699.14,-110.73,530.4,-63.932,57.087,36.002
-700.47,-111.33,531.49,-63.489,56.954,36.615
-701.75,-111.93,532.64,-62.898,56.762,37.353
-702.97,-112.51,533.85,-62.052,56.468,38.334
-704.13,-113.1,535.16,-60.898,56.04,39.635
-705.23,-113.71,536.57,-59.379,55.429,41.323
-706.24,-114.38,538.09,-57.539,54.618,43.383
-707.11,-115.07,539.66,-55.935,53.833,45.126
-707.83,-115.82,541.27,-54.634,53.134,46.471
-708.37,-116.62,542.91,-53.671,52.571,47.366
-708.72,-117.52,544.59,-53.093,52.203,47.752
-708.89,-118.51,546.28,-52.9,52.044,47.575
-708.94,-119.67,548.05,-52.689,51.869,47.36
-708.89,-121,549.88,-52.448,51.67,47.115
-708.73,-122.52,551.79,-52.173,51.443,46.835
-708.49,-124.21,553.76,-51.864,51.19,46.52
-708.19,-126.06,555.76,-51.54,50.927,46.19
-707.85,-128.01,557.8,-51.219,50.668,45.862
-707.46,-130,559.87,-50.926,50.432,45.561
-707.07,-131.99,561.93,-50.682,50.238,45.31
-706.66,-133.94,564.01,-50.49,50.084,45.111
-706.29,-135.77,566.06,-50.364,49.984,44.982
-705.98,-137.43,568.06,-50.304,49.937,44.921
-705.78,-138.89,569.98,-50.294,49.929,44.91
-705.67,-139.96,571.49,-50.371,49.99,44.99
-705.31,-140.97,572.34,-50.536,50.121,45.16
-704.61,-142.04,572.5,-50.768,50.306,45.4
-703.57,-143.18,572.07,-51.055,50.536,45.694
-702.14,-144.49,571.01,-51.393,50.808,46.04
-700.4,-146,569.84,-51.729,51.081,46.383
-698.74,-147.39,568.79,-52.063,51.354,46.725
-697.19,-148.61,567.92,-52.395,51.627,47.064
-695.73,-149.69,567.2,-52.725,51.899,47.402
-694.39,-150.58,566.67,-53.053,52.172,47.737
-693.08,-151.41,566.2,-53.379,52.445,48.071
-691.82,-152.17,565.81,-53.702,52.717,48.402
-690.62,-152.84,565.51,-54.024,52.989,48.73
-689.47,-153.42,565.31,-54.342,53.261,49.057
-688.39,-153.9,565.21,-54.658,53.532,49.381
-687.38,-154.28,565.22,-54.972,53.802,49.702
-686.44,-154.54,565.35,-55.283,54.071,50.021
-685.57,-154.68,565.61,-55.591,54.34,50.338
-684.78,-154.7,565.99,-55.897,54.608,50.651
-684.08,-154.58,566.52,-56.2,54.874,50.962
-683.46,-154.33,567.18,-56.5,55.14,51.271
-682.92,-153.95,567.98,-56.797,55.405,51.576
-682.47,-153.45,568.91,-57.092,55.668,51.879
-682.09,-152.82,569.97,-57.383,55.93,52.179
-681.78,-152.07,571.15,-57.672,56.191,52.476
-681.55,-151.2,572.46,-57.958,56.45,52.77
-681.4,-150.22,573.88,-58.241,56.708,53.062
-681.39,-148.99,575.56,-58.521,56.965,53.35
-681.51,-147.58,577.43,-58.798,57.219,53.636
-681.77,-145.93,579.54,-59.072,57.473,53.918
-682.11,-144.16,581.78,-59.342,57.724,54.198
-682.4,-142.63,583.72,-59.559,57.925,54.419
-682.55,-141.33,584.83,-59.649,58.008,54.508
-682.61,-140.18,585.15,-59.588,57.952,54.448
-682.55,-139.18,584.58,-59.333,57.718,54.198
-682.45,-138.15,583.19,-58.855,57.279,53.723
-682.41,-136.78,581.41,-58.228,56.706,53.091
-682.43,-135.2,579.58,-57.54,56.081,52.387
-682.47,-133.45,577.72,-56.795,55.411,51.619
-682.53,-131.58,575.85,-56.05,54.749,50.847
-682.57,-129.67,573.99,-55.356,54.14,50.129
-682.63,-127.72,572.11,-54.733,53.6,49.482
-682.66,-125.79,570.25,-54.21,53.15,48.933
-682.7,-123.89,568.39,-53.833,52.828,48.536
-682.75,-122.09,566.53,-53.613,52.641,48.304
-682.78,-120.4,564.68,-53.55,52.588,48.238
-682.77,-118.83,562.87,-53.62,52.647,48.311
-682.7,-117.37,561.09,-53.789,52.79,48.486
-682.55,-116.05,559.37,-54.029,52.994,48.734
-682.28,-114.86,557.73,-54.303,53.227,49.016
-681.87,-113.79,556.17,-54.59,53.473,49.309
-681.29,-112.79,554.64,-55.231,53.898,49.147
-680.56,-111.86,553.11,-56.304,54.516,48.42
-679.66,-110.97,551.61,-57.761,55.261,47.154
-678.63,-110.12,550.12,-59.618,56.102,45.358
-677.47,-109.31,548.64,-61.864,56.99,43.03
-676.22,-108.57,547.22,-64.052,57.751,40.73
-674.92,-107.87,545.89,-66.042,58.361,38.602
-673.56,-107.22,544.62,-67.867,58.858,36.62
-672.14,-106.6,543.41,-69.506,59.258,34.816
-670.69,-106,542.25,-70.993,59.586,33.179
-669.21,-105.4,541.14,-72.324,59.856,31.722
-667.7,-104.83,540.07,-73.514,60.086,30.476
-666.18,-104.26,539.04,-74.562,60.283,29.445
-664.65,-103.7,538.03,-75.497,60.459,28.601
-663.11,-103.15,537.06,-76.317,60.616,27.937
-661.58,-102.62,536.1,-77.045,60.759,27.414
-660.03,-102.09,535.16,-77.691,60.884,26.975
-658.49,-101.58,534.22,-78.277,60.995,26.579
-656.95,-101.05,533.29,-78.824,61.09,26.17
-655.41,-100.54,532.35,-79.337,61.168,25.735
-653.87,-100,531.41,-79.843,61.231,25.238
-652.33,-99.471,530.45,-80.364,61.287,24.681
-650.79,-98.918,529.49,-80.948,61.34,24.019
-649.25,-98.38,528.51,-81.59,61.395,23.296
-647.7,-97.834,527.53,-82.345,61.458,22.472
-646.16,-97.309,526.53,-83.22,61.531,21.556
-644.62,-96.793,525.52,-84.25,61.611,20.51
-643.08,-96.311,524.5,-85.42,61.696,19.36
-641.55,-95.838,523.45,-86.757,61.775,18.038
-640.03,-95.4,522.38,-88.233,61.841,16.562
-638.5,-94.971,521.29,-89.899,61.884,14.858
-636.99,-94.573,520.17,-91.716,61.895,12.953
-635.46,-94.184,519.03,-93.658,61.867,10.884
-633.94,-93.825,517.88,-95.701,61.797,8.6864
-632.41,-93.482,516.72,-97.802,61.683,6.4272
-630.9,-93.182,515.56,-99.886,61.533,4.2118
-629.4,-92.907,514.41,-101.88,61.363,2.1764
-627.94,-92.681,513.27,-103.73,61.185,0.38306
-626.54,-92.496,512.15,-105.36,61.028,-1.031
-625.22,-92.365,511.02,-106.78,60.902,-2.0809
-623.96,-92.276,509.93,-107.88,60.834,-2.6603
-622.79,-92.239,508.84,-108.69,60.821,-2.864
-621.68,-92.23,507.77,-109.13,60.877,-2.6441
-620.63,-92.251,506.72,-109.23,60.987,-2.1075
-619.61,-92.275,505.69,-108.87,61.159,-1.191
-618.62,-92.287,504.69,-108.09,61.364,0.0023612
-617.66,-92.266,503.7,-106.81,61.593,1.5099
-616.72,-92.207,502.73,-105.12,61.813,3.2312
-615.8,-92.091,501.76,-103.03,62.006,5.1654
-614.92,-91.93,500.77,-100.67,62.144,7.1973
-614.1,-91.722,499.74,-98.173,62.215,9.2408
-613.33,-91.488,498.67,-95.681,62.219,11.199
-612.63,-91.228,497.53,-93.349,62.157,12.925
-611.98,-90.962,496.33,-91.352,62.055,14.323
-611.38,-90.691,495.04,-89.789,61.93,15.272
-610.82,-90.437,493.68,-88.733,61.812,15.76
-610.29,-90.193,492.23,-88.22,61.711,15.732
-609.79,-89.983,490.72,-88.189,61.639,15.277
-609.32,-89.794,489.14,-88.568,61.582,14.411
-608.87,-89.647,487.52,-89.259,61.537,13.256
-608.45,-89.531,485.86,-90.147,61.489,11.877
-608.05,-89.454,484.17,-91.138,61.434,10.39
-607.69,-89.402,482.45,-92.134,61.369,8.876
-607.34,-89.387,480.74,-93.088,61.296,7.406
-607.04,-89.391,479.01,-93.948,61.217,6.032
-606.77,-89.425,477.28,-94.733,61.139,4.7695
-606.55,-89.481,475.54,-95.373,61.065,3.6787
-606.38,-89.567,473.8,-95.89,60.996,2.7482
-606.3,-89.676,472.03,-96.208,60.938,2.0394
-606.29,-89.813,470.26,-96.325,60.89,1.5452
-606.37,-89.963,468.46,-96.157,60.855,1.3247
-606.52,-90.125,466.65,-95.756,60.829,1.3216
-606.77,-90.288,464.83,-95.072,60.809,1.5535
-607.07,-90.448,462.99,-94.179,60.789,1.9577
-607.46,-90.596,461.12,-93.062,60.764,2.5443
-607.9,-90.739,459.24,-91.821,60.729,3.2308
-608.43,-90.863,457.32,-90.466,60.681,4.0099
-609.02,-90.972,455.37,-89.084,60.618,4.8112
-609.69,-91.05,453.36,-87.674,60.539,5.628
-610.43,-91.094,451.32,-86.319,60.448,6.4008
-611.24,-91.086,449.23,-85.013,60.347,7.1294
-612.11,-91.03,447.09,-83.798,60.239,7.7803
-613.04,-90.913,444.91,-82.645,60.126,8.384
-613.97,-90.76,442.71,-81.564,60.011,8.9407
-614.93,-90.559,440.51,-80.517,59.89,9.4765
-615.83,-90.334,438.33,-79.478,59.762,10.009
-616.69,-90.086,436.17,-78.439,59.626,10.558
-617.44,-89.838,434.08,-77.433,59.486,11.111
-618.06,-89.578,432.07,-76.449,59.341,11.66
-618.5,-89.332,430.15,-75.522,59.196,12.177
-618.76,-89.081,428.33,-74.673,59.056,12.647
-618.81,-88.846,426.63,-73.902,58.923,13.054
-618.66,-88.617,425.02,-73.221,58.801,13.404
-618.36,-88.405,423.5,-72.638,58.693,13.704
-617.91,-88.203,422.06,-72.103,58.591,14.007
-617.37,-88.027,420.68,-71.627,58.498,14.345
-616.77,-87.856,419.34,-71.18,58.406,14.738
-616.14,-87.698,418.03,-70.739,58.313,15.202
-615.51,-87.549,416.73,-70.318,58.221,15.733
-614.88,-87.421,415.43,-69.943,58.136,16.284
-614.24,-87.308,414.13,-69.594,58.054,16.825
-613.74,-87.23,413.08,-69.412,58.011,17.249
-613.2,-87.546,412.33,-69.387,58.004,17.538
-612.59,-88.399,411.85,-69.505,58.03,17.695
-611.94,-89.698,411.66,-69.757,58.089,17.737
-611.24,-91.495,411.74,-70.146,58.179,17.673
-610.36,-93.611,411.87,-70.538,58.268,17.607
-609.47,-95.648,412.02,-70.932,58.357,17.538
-608.6,-97.423,412.2,-71.328,58.445,17.467
-607.74,-98.99,412.41,-71.727,58.533,17.394
-606.88,-100.27,412.67,-72.127,58.62,17.318
-606.03,-101.42,412.95,-72.53,58.707,17.24
-605.19,-102.43,413.25,-72.935,58.794,17.159
-604.35,-103.33,413.56,-73.342,58.88,17.076
-603.51,-104.12,413.9,-73.752,58.965,16.991
-602.68,-104.79,414.25,-74.163,59.05,16.903
-601.86,-105.32,414.62,-74.577,59.134,16.813
-601.04,-105.68,415.01,-74.993,59.217,16.72
-600.22,-105.85,415.44,-75.411,59.3,16.625
-599.42,-105.82,415.89,-75.83,59.382,16.528
-598.62,-105.57,416.38,-76.252,59.464,16.428
-597.83,-105.12,416.9,-76.676,59.544,16.326
-597.04,-104.46,417.45,-77.102,59.624,16.221
-596.27,-103.63,418.03,-77.529,59.703,16.115
-595.49,-102.63,418.63,-77.959,59.782,16.006
-594.73,-101.47,419.25,-78.39,59.859,15.894
-593.97,-100.16,419.9,-78.823,59.936,15.781
-593.21,-98.721,420.57,-79.258,60.012,15.665
-592.46,-97.087,421.26,-79.694,60.087,15.547
-591.72,-95.35,421.97,-80.132,60.161,15.426
-590.98,-93.487,422.7,-80.572,60.235,15.304
-590.23,-91.705,423.42,-81.013,60.307,15.179
-589.57,-90.264,424.04,-81.368,60.364,15.078
-589.2,-89.27,424.75,-81.772,60.421,14.871
-589.1,-88.656,425.57,-82.245,60.477,14.539
-589.29,-88.489,426.49,-82.82,60.535,14.047
-589.76,-88.589,427.52,-83.503,60.593,13.393
-590.43,-88.718,428.77,-84.37,60.66,12.563
-591.1,-88.845,430.02,-85.27,60.722,11.707
-591.76,-88.965,431.27,-86.135,60.775,10.899
-592.41,-89.056,432.55,-86.879,60.818,10.227
-593.02,-89.121,433.88,-87.461,60.852,9.7427
-593.56,-89.146,435.26,-87.85,60.879,9.4914
-594.01,-89.147,436.74,-88.033,60.904,9.4993
-594.32,-89.128,438.32,-88.024,60.929,9.752
-594.48,-89.106,440.01,-87.865,60.956,10.231
-594.47,-89.07,441.83,-87.617,60.99,10.888
-594.27,-89.037,443.76,-87.345,61.035,11.672
-593.91,-88.996,445.8,-87.125,61.092,12.485
-593.37,-88.958,447.92,-86.989,61.163,13.275
-592.7,-88.91,450.11,-87.01,61.246,13.924
-591.91,-88.854,452.34,-87.176,61.339,14.419
-591.04,-88.778,454.58,-87.554,61.432,14.623
-590.1,-88.69,456.83,-88.072,61.517,14.572
-589.14,-88.572,459.05,-88.775,61.587,14.196
-588.15,-88.43,461.25,-89.594,61.637,13.569
-587.19,-88.252,463.41,-90.532,61.663,12.684
-586.25,-88.047,465.53,-91.479,61.662,11.666
-585.37,-87.807,467.6,-92.484,61.639,10.492
-584.54,-87.544,469.64,-93.391,61.597,9.3463
-583.78,-87.261,471.65,-94.205,61.542,8.2443
-583.08,-86.976,473.64,-94.842,61.478,7.2603
-582.45,-86.694,475.6,-95.304,61.411,6.4168
-581.88,-86.435,477.55,-95.558,61.346,5.7516
-581.4,-86.197,479.47,-95.715,61.285,5.1806
-580.97,-85.989,481.36,-95.745,61.228,4.725
-580.64,-85.808,483.21,-95.754,61.175,4.3091
-580.39,-85.649,485.02,-95.798,61.125,3.8811
-580.23,-85.505,486.77,-95.896,61.08,3.4456
-580.14,-85.37,488.48,-96.059,61.037,2.981
-580.14,-85.236,490.14,-96.302,60.997,2.4888
-580.19,-85.106,491.77,-96.569,60.961,2.0228
-580.3,-84.979,493.38,-96.821,60.933,1.6298
-580.45,-84.859,494.98,-97.023,60.912,1.3369
-580.64,-84.754,496.57,-97.128,60.901,1.1884
-580.87,-84.676,498.16,-97.152,60.9,1.1676
-581.16,-84.623,499.73,-97.1,60.908,1.2572
-581.48,-84.599,501.3,-97,60.92,1.4183
-581.85,-84.596,502.84,-96.889,60.934,1.6032
-582.25,-84.61,504.36,-96.823,60.947,1.7543
-582.7,-84.627,505.84,-96.848,60.956,1.8131
-583.16,-84.645,507.3,-96.996,60.958,1.7445
-583.67,-84.653,508.71,-97.27,60.951,1.535
-584.22,-84.655,510.08,-97.668,60.936,1.1937
-584.83,-84.65,511.4,-98.172,60.911,0.73143
-585.5,-84.641,512.68,-98.743,60.877,0.19033
-586.25,-84.632,513.91,-99.34,60.837,-0.38495
-587.07,-84.631,515.1,-99.909,60.797,-0.93125
-587.96,-84.636,516.26,-100.42,60.758,-1.4139
-588.92,-84.651,517.39,-100.86,60.727,-1.8025
-589.94,-84.675,518.51,-101.21,60.706,-2.0666
-591.02,-84.716,519.61,-101.49,60.7,-2.1888
-592.15,-84.767,520.7,-101.7,60.71,-2.165
-593.34,-84.837,521.77,-101.86,60.736,-2.0124
-594.59,-84.922,522.83,-101.99,60.777,-1.7409
-595.93,-85.032,523.86,-102.09,60.836,-1.347
-597.31,-85.159,524.87,-102.15,60.906,-0.87258
-598.77,-85.318,525.85,-102.21,60.985,-0.35559
-600.25,-85.494,526.81,-102.26,61.065,0.15366
-601.77,-85.696,527.75,-102.3,61.143,0.6426
-603.3,-85.912,528.68,-102.37,61.209,1.0295
-604.83,-86.151,529.58,-102.5,61.263,1.3076
-606.33,-86.397,530.49,-102.75,61.292,1.3837
-607.84,-86.672,531.37,-103.13,61.305,1.3135
-609.33,-86.963,532.23,-103.67,61.294,1.0401
-610.83,-87.277,533.07,-104.4,61.263,0.60656
-612.34,-87.61,533.88,-105.32,61.209,0.0062599
-613.89,-87.976,534.67,-106.37,61.146,-0.64193
-615.46,-88.351,535.44,-107.53,61.072,-1.3226
-617.08,-88.748,536.19,-108.7,61.008,-1.9043
-618.74,-89.145,536.94,-109.81,60.962,-2.3361
-620.44,-89.537,537.7,-110.78,60.959,-2.5103
-622.18,-89.918,538.5,-111.49,61.02,-2.3465
-623.95,-90.302,539.32,-111.89,61.159,-1.8009
-625.72,-90.681,540.2,-111.85,61.386,-0.81856
-627.51,-91.083,541.13,-111.36,61.702,0.61364
-629.29,-91.51,542.12,-110.38,62.085,2.4746
-631.08,-91.984,543.15,-108.99,62.505,4.682
-632.84,-92.508,544.22,-107.19,62.928,7.1876
-634.58,-93.097,545.32,-105.15,63.322,9.847
-636.3,-93.734,546.44,-102.92,63.663,12.585
-637.98,-94.426,547.56,-100.67,63.937,15.266
-639.62,-95.144,548.7,-98.412,64.139,17.845
-641.23,-95.884,549.83,-96.219,64.277,20.285
-642.8,-96.619,550.96,-94.052,64.352,22.619
-644.32,-97.356,552.12,-91.893,64.378,24.9
-645.81,-98.077,553.3,-89.62,64.35,27.254
-647.26,-98.81,554.53,-87.145,64.268,29.807
-648.68,-99.551,555.81,-84.391,64.118,32.666
-650.07,-100.33,557.15,-81.306,63.887,35.928
-651.43,-101.15,558.56,-77.869,63.54,39.627
-652.76,-102.03,560.05,-74.138,63.054,43.734
-654.04,-102.97,561.6,-70.266,62.419,48.112
-655.26,-103.95,563.12,-67.161,61.817,51.759
-656.37,-104.94,564.6,-64.906,61.353,54.587
-657.38,-105.97,566.04,-63.501,61.107,56.605
-658.28,-107.03,567.44,-62.952,61.143,57.83
-659.07,-108.12,568.79,-63.267,61.494,58.284
